product_id,name,url,price,original_price,discount,rating,review_count,seller_name,seller_tier,location,source,category
15132922382,TEAM MP44Q 2TB 3D NAND QLC SSD PCIE 4.0 GEN4 M.2 NVME TM8FFD002T0C101,https://www.tokopedia.com/sportonlineshop/team-mp44q-2tb-3d-nand-qlc-ssd-pcie-4-0-gen4-m-2-nvme-tm8ffd002t0c101,5295000,0,0,5.0,0,SOS SPORT ONLINE SHOP,2,Jakarta Pusat,tokopedia,ssd
12141109082,SSD MSI SPATIUM M480 PRO 1TB PCIe 4.0 Gen4x4 NVMe M.2 2280,https://www.tokopedia.com/eseskomputertasikmalaya/ssd-msi-spatium-m480-pro-1tb-pcie-4-0-gen4x4-nvme-m-2-2280,5549000,0,0,5.0,0,ESES Komputer Tasikmalaya,2,Tasikmalaya,tokopedia,ssd
14907624989,SSD Solid State Drive V-GeN 128GB M.2 NVMe PCle,https://www.tokopedia.com/jaya-komputa/ssd-solid-state-drive-v-gen-128gb-m-2-nvme-pcle,575000,0,0,5.0,0,Jaya Komputa,2,Jakarta Pusat,tokopedia,ssd
15551684999,SanDisk SSD Plus M.2 Pcie Gen3 Nvme 2280 2TB - M2 2 TB,https://www.tokopedia.com/jayapc/sandisk-ssd-plus-m-2-pcie-gen3-nvme-2280-2tb-m2-2-tb,8600000,0,0,5.0,0,Jaya PC,2,Jakarta Pusat,tokopedia,ssd
8281297219,SSD Samsung M.2 NVME 990 PRO 1TB PCIE 4.0 GEN 4x4,https://www.tokopedia.com/jaya-komputa/ssd-samsung-m-2-nvme-990-pro-1tb-pcie-4-0-gen-4x4,4900000,0,0,5.0,0,Jaya Komputa,2,Jakarta Pusat,tokopedia,ssd
14876095942,SSD Apacer AS2280Q4X M.2 2280 Pcie Gen4 Nvme 512GB - M2 512 GB,https://www.tokopedia.com/jayapc/ssd-apacer-as2280q4x-m-2-2280-pcie-gen4-nvme-512gb-m2-512-gb,2362000,0,0,5.0,0,Jaya PC,2,Jakarta Pusat,tokopedia,ssd
12195325483,Lexar SSD NM790 M.2 NVMe PCIe 2280 Gen 4X4 - 1TB,https://www.tokopedia.com/eaonlineofficial/lexar-ssd-nm790-m-2-nvme-pcie-2280-gen-4x4-1tb,3761300,0,0,5.0,0,EAONLINE,2,Jakarta Barat,tokopedia,ssd
102227051547,Teamgroup MP33 256GB M.2 NVMe 2280 Gen3x4 SSD,https://www.tokopedia.com/starcomppurwokerto/teamgroup-mp33-256gb-m-2-nvme-2280-gen3x4-ssd-1732455663365424297,1075000,0,0,5.0,0,Starcomp Purwokerto,2,Kab. Banyumas,tokopedia,ssd
16596618402,SSD MSI SPATIUM M450 V1 1TB PCIe 4.0 Gen4x4 NVMe M.2 2280,https://www.tokopedia.com/eseskomputer/ssd-msi-spatium-m450-v1-1tb-pcie-4-0-gen4x4-nvme-m-2-2280-1731191324061893645,3999000,0,0,5.0,0,ESES Komputer,2,Bandung,tokopedia,ssd
512925444,SSD M2 NVMe Kingston NV2 2TB PCIe 4.0 | Kingston NV2 2TB M.2 NVMe,https://www.tokopedia.com/ctcharco/ssd-m2-nvme-kingston-nv2-2tb-pcie-4-0-kingston-nv2-2tb-m-2-nvme,7216000,0,0,5.0,0,Central Technology Computer,2,Jakarta Pusat,tokopedia,ssd
100102424387,Lexar SSD NM610 PRO M.2 NVMe PCIe 2280 Gen 3x4 - 2TB,https://www.tokopedia.com/lexar-indonesia/lexar-ssd-nm610-pro-m-2-nvme-pcie-2280-gen-3x4-2tb-1729717237767571611,5353400,7500000,0,5.0,0,Lexar Indonesia,2,Jakarta Pusat,tokopedia,ssd
102118475782,SSD V-GeN Tsunami 1TB 2TB 4TB M.2 NVMe PCle Gen 4.0 x4,https://www.tokopedia.com/intact-official/ssd-v-gen-tsunami-1tb-2tb-4tb-m-2-nvme-pcle-gen-4-0-x4-1732247230746559618,8164500,0,0,5.0,0,Intact Official Store,2,Jakarta Pusat,tokopedia,ssd
9525288496,WD Green SSD SN350 M.2 Pcie Gen3 Nvme 2280 250GB - WDC M2 250 GB,https://www.tokopedia.com/rajahdd/wd-green-ssd-sn350-m-2-pcie-gen3-nvme-2280-250gb-wdc-m2-250-gb,1305000,0,0,5.0,0,Raja Harddisk,2,Jakarta Pusat,tokopedia,ssd
100072610797,WD Black SSD SN770M M.2 1TB / 2TB PCIe Gen4 NVMe 2230 For ROG Ally & Steam Deck,https://www.tokopedia.com/eaonlineofficial/wd-black-ssd-sn770m-m-2-1tb-2tb-pcie-gen4-nvme-2230-for-rog-ally-steam-deck-1730896089801983423,3483000,0,0,5.0,0,EAONLINE,2,Jakarta Barat,tokopedia,ssd
13876773217,ACER PREDATOR GM7000 1TB SSD PCIE 4.0 GEN4 M.2 NVME GM7000-1TB,https://www.tokopedia.com/sportonlineshop/acer-predator-gm7000-1tb-ssd-pcie-4-0-gen4-m-2-nvme-gm7000-1tb,4380000,0,0,5.0,0,SOS SPORT ONLINE SHOP,2,Jakarta Pusat,tokopedia,ssd
15132913741,TEAM MP44Q 1TB 3D NAND QLC SSD PCIE 4.0 GEN4 M.2 NVME TM8FFD001T0C101,https://www.tokopedia.com/sportonlineshop/team-mp44q-1tb-3d-nand-qlc-ssd-pcie-4-0-gen4-m-2-nvme-tm8ffd001t0c101,3205000,0,0,5.0,0,SOS SPORT ONLINE SHOP,2,Jakarta Pusat,tokopedia,ssd
11797383629,Lexar SSD NM610 PRO M.2 2280 NVMe PCIe Gen 3.0 1TB - SSD 1 TB,https://www.tokopedia.com/lexarindonesia/lexar-ssd-nm610-pro-m-2-2280-nvme-pcie-gen-3-0-1tb-ssd-1-tb-1731220385546798771,3216500,5000000,0,5.0,0,Lexar Indonesia Official,2,Jakarta Pusat,tokopedia,ssd
15945704792,TEAM T-FORCE G70 PRO 1TB 3D NAND SLC SSD PCIE 4.0 GEN4 M.2 NVME TM8FFH001T0C129,https://www.tokopedia.com/sportonlineshop/team-t-force-g70-pro-1tb-3d-nand-slc-ssd-pcie-4-0-gen4-m-2-nvme-tm8ffh001t0c129,3755000,0,0,5.0,0,SOS SPORT ONLINE SHOP,2,Jakarta Pusat,tokopedia,ssd
13151430277,SSD V-GEN HYPER 512GB M.2 NVME PCIE 3X4 2280 GEN 3,https://www.tokopedia.com/starcomppurwokerto/ssd-v-gen-hyper-512gb-m-2-nvme-pcie-3x4-2280-gen-3-1731566342176277673,1785000,0,0,5.0,0,Starcomp Purwokerto,2,Kab. Banyumas,tokopedia,ssd
14876276948,KINGSTON NV3 1TB SSD M.2 NVME PCIE 4.0 GEN4 SNV3S/1000G,https://www.tokopedia.com/sportonlineshop/kingston-nv3-1tb-ssd-m-2-nvme-pcie-4-0-gen4-snv3s-1000g,3380000,0,0,5.0,0,SOS SPORT ONLINE SHOP,2,Jakarta Pusat,tokopedia,ssd
12547505797,TRANSCEND MTE410S 512GB SSD PCIE 4.0 GEN4 M.2 2242 NVME TS512GMTE410S,https://www.tokopedia.com/sportonlineshop/transcend-mte410s-512gb-ssd-pcie-4-0-gen4-m-2-2242-nvme-ts512gmte410s,3230000,0,0,5.0,0,SOS SPORT ONLINE SHOP,2,Jakarta Pusat,tokopedia,ssd
14851577546,MSI SSD SPATIUM M371 PCIe 3.0 x4 NVMe M.2 1TB 1 TB Gen3,https://www.tokopedia.com/outletpcid/msi-ssd-spatium-m371-pcie-3-0-x4-nvme-m-2-1tb-1-tb-gen3,2880000,0,0,5.0,0,outletPC.id,2,Medan,tokopedia,ssd
8116651085,Kingston SSD KC3000 PCIe 4.0 NVMe M.2 1024GB 1TB,https://www.tokopedia.com/gamingpcstore/kingston-ssd-kc3000-pcie-4-0-nvme-m-2-1024gb-1tb,4280000,0,0,5.0,0,STAR17 COM,2,Jakarta Selatan,tokopedia,ssd
102968684344,SSD Acer FA200 500GB 1TB PCIe 4.0 Gen4x4 NVMe M.2 2280,https://www.tokopedia.com/eseskomputer/ssd-acer-fa200-500gb-1tb-pcie-4-0-gen4x4-nvme-m-2-2280-1734280705229096528,3699000,0,0,5.0,0,ESES Komputer,2,Bandung,tokopedia,ssd
496076706,SSD M.2 NVMe 512gb V-GeN | Solid State Drive M2 PCIe 512 GB VGEN Hyper,https://www.tokopedia.com/hosanacomp/ssd-m-2-nvme-512gb-v-gen-solid-state-drive-m2-pcie-512-gb-vgen-hyper,1750000,0,0,5.0,0,HOSANA COMPUTER,2,Jakarta Pusat,tokopedia,ssd
16489552900,SSD MSI SPATIUM M470 PRO 1TB PCIe 4.0 Gen4x4 NVMe M.2 2280,https://www.tokopedia.com/eseskomputer/ssd-msi-spatium-m470-pro-1tb-pcie-4-0-gen4x4-nvme-m-2-2280-1731051433477637133,4999000,0,0,5.0,0,ESES Komputer,2,Bandung,tokopedia,ssd
8458505443,Ace Power SSD N1 NVME 512GB M.2 2280 GEN3 x4 - Solid State Drive,https://www.tokopedia.com/gamingpcstore/ace-power-ssd-n1-nvme-512gb-m-2-2280-gen3-x4-solid-state-drive,1745000,0,0,5.0,0,STAR17 COM,2,Jakarta Selatan,tokopedia,ssd
15967391893,ADATA SSD LEGEND 900 NVME M.2 1TB 2280 PCIE 4.0 GEN4 X4 1 TB Gen4x4,https://www.tokopedia.com/outletpcid/adata-ssd-legend-900-nvme-m-2-1tb-2280-pcie-4-0-gen4-x4-1-tb-gen4x4,3328000,0,0,5.0,0,outletPC.id,2,Medan,tokopedia,ssd
495074016,V-GeN SSD M.2 NVme 1TB - Hyper Series,https://www.tokopedia.com/enterkomputer/v-gen-ssd-m-2-nvme-1tb-hyper-series,3706000,0,0,5.0,0,Enter Komputer Official,2,Jakarta Pusat,tokopedia,ssd
16229584451,ADATA LEGEND 860 1TB SSD PCIE 4.0 GEN4 M.2 NVME,https://www.tokopedia.com/sportonlineshop/adata-legend-860-1tb-ssd-pcie-4-0-gen4-m-2-nvme-1730854673191044574,3095000,0,0,5.0,0,SOS SPORT ONLINE SHOP,2,Jakarta Pusat,tokopedia,ssd
16190123270,MSI SPATIUM M470 PRO 2TB SSD PCIE 4.0 GEN4 M.2 NVME,https://www.tokopedia.com/sportonlineshop/msi-spatium-m470-pro-2tb-ssd-pcie-4-0-gen4-m-2-nvme-1730836308918371806,7250000,0,0,5.0,0,SOS SPORT ONLINE SHOP,2,Jakarta Pusat,tokopedia,ssd
16489692109,SSD MSI SPATIUM M470 PRO 2TB PCIe 4.0 Gen4x4 NVMe M.2 2280,https://www.tokopedia.com/eseskomputertasikmalaya/ssd-msi-spatium-m470-pro-2tb-pcie-4-0-gen4x4-nvme-m-2-2280-1731051569659938307,7665000,0,0,5.0,0,ESES Komputer Tasikmalaya,2,Tasikmalaya,tokopedia,ssd
7433748850,SAMSUNG 990 PRO 1TB SSD PCIE 4.0 GEN4 M.2 NVME MZ-V9P1T0BW,https://www.tokopedia.com/sportonlineshop/samsung-990-pro-1tb-ssd-pcie-4-0-gen4-m-2-nvme-mz-v9p1t0bw,6120000,0,0,5.0,0,SOS SPORT ONLINE SHOP,2,Jakarta Pusat,tokopedia,ssd
15550904193,SanDisk SSD Internal PLUS 500GB 1TB 2TB M.2 NVMe PCIe Gen 3.0 3200MB/s Garansi Resmi,https://www.tokopedia.com/doran-gadget-official/sandisk-ssd-internal-plus-500gb-1tb-2tb-m-2-nvme-pcie-gen-3-0-3200mb-s-garansi-resmi-1tb-f9ff8,4407700,0,0,5.0,0,Doran Gadget Official,2,Jakarta Pusat,tokopedia,ssd
6716615035,SSD M2 NVMe Kingston NV2 250GB PCIe 4.0 | Kingston NV2 250GB M.2 NVMe,https://www.tokopedia.com/ctcharco/ssd-m2-nvme-kingston-nv2-250gb-pcie-4-0-kingston-nv2-250gb-m-2-nvme,8520000,0,0,5.0,0,Central Technology Computer,2,Jakarta Pusat,tokopedia,ssd
10556825050,SSD V-GeN Hyper Pro 512GB 1TB 2TB M.2 NVMe PCle Gen 3.0x4 With DRAM,https://www.tokopedia.com/v-genindonesia/ssd-v-gen-hyper-pro-512gb-1tb-2tb-m-2-nvme-pcle-gen-3-0x4-with-dram-heatsink-512gb-83793,1989000,0,0,5.0,0,V-GeN Indonesia Official Store,2,Jakarta Pusat,tokopedia,ssd
9520651114,SSD MSI SPATIUM M461 2TB PCIe 4.0 Gen4x4 NVMe M.2 2280,https://www.tokopedia.com/eseskomputertasikmalaya/ssd-msi-spatium-m461-2tb-pcie-4-0-gen4x4-nvme-m-2-2280,6949000,0,0,5.0,0,ESES Komputer Tasikmalaya,2,Tasikmalaya,tokopedia,ssd
100101084122,Lexar SSD NM790 M.2 NVMe PCIe 2280 Gen 4X4 - 1TB,https://www.tokopedia.com/lexar-indonesia/lexar-ssd-nm790-m-2-nvme-pcie-2280-gen-4x4-1tb-1729863608993810587,3761300,5000000,0,5.0,0,Lexar Indonesia,2,Jakarta Pusat,tokopedia,ssd
100101538870,Lexar SSD NM620 M.2 NVMe PCIe 2280 Gen 3x4 - 256GB,https://www.tokopedia.com/lexar-indonesia/lexar-ssd-nm620-m-2-nvme-pcie-2280-gen-3x4-256gb-1729722575167522971,1428100,1600000,0,5.0,0,Lexar Indonesia,2,Jakarta Pusat,tokopedia,ssd
12820686933,Lexar NM790 2TB NVMe 2TB Lexar SSD 2TB NVMe PCIe Gen4x4 PS5,https://www.tokopedia.com/digitalzone/lexar-nm790-2tb-nvme-2tb-lexar-ssd-2tb-nvme-pcie-gen4x4-ps5-non-heatsink-7ccd2,5799000,0,0,5.0,0,DIGITAL ZONE_NEW,2,Jakarta Pusat,tokopedia,ssd
